,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,scrape_id,host_id,host_listings_count,host_total_listings_count,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,accommodates,bathrooms,bedrooms,beds,latitude,longitude,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,estimated_occupancy_l365d,estimated_revenue_l365d
1229,https://www.airbnb.com/rooms/1318460925700073603,2025-06-26,city scrape,Comfortable Space for rent,"This special place is close to everything, making it easy to plan your visit. We have no parking space for this listing.",,https://a0.muscache.com/pictures/miso/Hosting-1318460925700073603/original/cc87a45c-1195-462a-852b-73f81deb6c03.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Hangers"", ""Lock on bedroom door"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1318460925700073603,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,19,49,56,56,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.394228765835145,-71.13345476255935,104.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1230,https://www.airbnb.com/rooms/1318931353264908487,2025-06-26,city scrape,Homey place in downtown Boston,Enjoy a stylish experience at this centrally-located place. Close to HMG and 3 min from the station red line train station (Subway),,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxODkzMTM1MzI2NDkwODQ4Nw%3D%3D/original/5bb220ca-8f5f-4994-9263-f94483ebe413.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1318931353264908487,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,78,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39250355408745,-71.13247137217182,48.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1231,https://www.airbnb.com/rooms/1320421482516957805,2025-06-26,city scrape,most beautiful downtown home,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-1320421482516957805/original/fdc584a0-435e-45a0-88e3-f05f857c26a6.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1320421482516957805,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,176,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,2.0,1.0,1.0,1.0,42.39225,-71.13332,76.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0.0
1232,https://www.airbnb.com/rooms/1320504471606279205,2025-06-27,city scrape,Enjoyable Home,The whole group will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/miso/Hosting-1320504471606279205/original/972fb7f5-9dcf-4d5c-bbeb-42e11c29571b.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Smoke alarm"", ""Body soap"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-27,,,,f,1320504471606279205,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,179,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39453,-71.13269,56.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0.0
1233,https://www.airbnb.com/rooms/1321118098221853368,2025-06-30,city scrape,Charming place for rent,Have fun with the whole family at this stylish place. You are in the right place if you are looking for peace and nice place.,,https://a0.muscache.com/pictures/miso/Hosting-1321118098221853368/original/90b3d215-9c7f-4e0b-9fb9-f255dc8036ef.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,0 shared baths,"[""Bed linens"", ""Fire extinguisher"", ""Keypad"", ""Washer"", ""Central heating"", ""Smoke alarm"", ""Dishes and silverware"", ""Shower gel"", ""Microwave"", ""Wifi"", ""Paid dryer"", ""Cooking basics"", ""Body soap"", ""Hot water"", ""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Self check-in""]",,t,2025-06-30,,,,f,1321118098221853368,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,8,38,38,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,0.0,1.0,1.0,42.39224,-71.13278,46.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1234,https://www.airbnb.com/rooms/1321174876852233560,2025-06-26,city scrape,Wonderful place for rent,"The whole group will enjoy easy access to everything from this centrally located place. we are located withing walking distance from MGH and red line train station. This special place is close to everything, making it easy to plan your visit. We do not have parking spot for this listing.",,https://a0.muscache.com/pictures/miso/Hosting-1321174876852233560/original/08d0025e-7dfa-4645-88a7-7e2187915d3a.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1321174876852233560,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,6,36,36,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39421,-71.13252,104.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1235,https://www.airbnb.com/rooms/1321209024821164846,2025-06-26,city scrape,Period Home for relaxing,This unique place has a style all its own. It is really comfortable and nice for staying. close to restaurants and station in downtown.,,https://a0.muscache.com/pictures/miso/Hosting-1321209024821164846/original/3fba53a8-9750-4bcd-a5d1-6aea5ef4e2c0.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1321209024821164846,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,16,46,46,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39453,-71.13385,55.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1236,https://www.airbnb.com/rooms/1321911653458085029,2025-06-26,city scrape,Gorgeous 1 Bedroom Apartment,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-1321911653458085029/original/4bc009fe-9c53-4641-8d6b-5058de54e69a.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1321911653458085029,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,180,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39391,-71.13389,56.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0.0
1237,https://www.airbnb.com/rooms/1321930314417727576,2025-06-27,previous scrape,Marvelous Studio For Rent,"Keep it simple at this peaceful and centrally-located place. You have everything that you need in one unique place. close to restaurants, close to downtown, you have everything that you need, check it out.",,https://a0.muscache.com/pictures/miso/Hosting-1321930314417727576/original/4f6d6d70-f76a-4d05-8664-d0a82171a837.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-27,,,,f,1321930314417727576,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.3,1.5,1.7,42.39281,-71.13394,220.9,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,17531.2
1238,https://www.airbnb.com/rooms/1322171260331159743,2025-06-27,previous scrape,Renovated Harvard Square Condo,"This updated apartment is in the heart of Harvard Square in a unique mid-century building. The apartment has an open floor plan with a glass door and an entire wall of windows overlooking a Private patio area. The kitchen features high-end appliances and quartz countertops. The bathroom was also recently remodeled with a tiled, frameless shower stall. Right Near Harvard Law School, the University Science Center, the shops and restaurants of Harvard Square, and the Red Line T Stop",,https://a0.muscache.com/pictures/miso/Hosting-1322171260331159743/original/7ab29e67-15f7-49d7-89d8-1e9df43f5319.jpeg,https://www.airbnb.com/users/show/22367355,Emma,2014-10-10,"Boston, MA",,within a day,75%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/bec5056a-de10-4e4f-b7ee-74336cc46c59.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/bec5056a-de10-4e4f-b7ee-74336cc46c59.jpeg?aki_policy=profile_x_medium,Neighborhood Nine,"['email', 'phone']",t,t,,Neighborhood Nine,,Entire rental unit,Entire home/apt,1 bath,"[""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",,,2025-06-27,,,,f,1322171260331159743,20250625193454,22367355,2.0,2.0,0.0,0.0,0.0,24,54,83,83,4.8,4.8,4.8,4.9,4.9,4.9,4.7,2,2,0.0,0.0,1.4,2.0,1.3,1.0,1.7,42.38073,-71.12649,220.9,90.0,365.0,90.0,90.0,365.0,365.0,90.0,365.0,0,17531.2
1239,https://www.airbnb.com/rooms/1325604998465161105,2025-06-26,city scrape,Cozy home in Boston,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNTYwNDk5ODQ2NTE2MTEwNQ%3D%3D/original/ac2aa992-2cd2-491e-a79a-daec5d31ada1.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 private bath,"[""Paid dryer"", ""Conditioner"", ""Dishwasher"", ""Washer"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1325604998465161105,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,176,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39289,-71.13225,35.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0.0
1240,https://www.airbnb.com/rooms/1325641804133767815,2025-06-27,previous scrape,Best place for rent,"The whole group will enjoy easy access to everything from this centrally located place. we are located withing walking distance from MGH and red line train station. This special place is close to everything, making it easy to plan your visit. We do not have parking spot for this listing.",,https://a0.muscache.com/pictures/miso/Hosting-1325641804133767815/original/a4a64c90-e125-4ae9-8ce9-5c442fd11d36.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-27,,,,f,1325641804133767815,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.3,1.5,1.7,42.394116653472224,-71.13393327453193,220.9,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,17531.2
1241,https://www.airbnb.com/rooms/1325644254538738388,2025-06-27,city scrape,nicest home to rent,Take it easy at this unique and tranquil getaway.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNTY0NDI1NDUzODczODM4OA%3D%3D/original/dfe0fb85-4035-4c5a-a457-be107fc3c261.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Conditioner"", ""Dishwasher"", ""Washer"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-27,,,,f,1325644254538738388,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,177,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39389,-71.13384,44.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0.0
1242,https://www.airbnb.com/rooms/1325655163906184115,2025-06-25,city scrape,Sweet home,The whole group will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNTY1NTE2MzkwNjE4NDExNQ%3D%3D/original/8974e896-0446-4865-b606-717ab1cc389a.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Dishwasher"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-25,2025-02-03,2025-02-28,,f,1325655163906184115,20250625193454,373675137,294.0,441.0,3.0,3.0,0.0,0,0,0,61,5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,24,6.4,0.0,0.63,1.0,1.0,1.0,1.0,42.39434,-71.13199,44.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,18,792.0
1243,https://www.airbnb.com/rooms/1325667961722374923,2025-06-26,city scrape,Cozy Home,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNTY2Nzk2MTcyMjM3NDkyMw%3D%3D/original/58d6cd13-1bfb-482a-b474-ddab0e639fc9.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Conditioner"", ""Dishwasher"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-26,,,,f,1325667961722374923,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,176,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.0,1.0,1.0,42.39292,-71.13416,37.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,0.0
1244,https://www.airbnb.com/rooms/1325676792141712839,2025-06-27,previous scrape,Beautiful Home,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNTY3Njc5MjE0MTcxMjgzOQ%3D%3D/original/ea78e5cd-f7c2-4223-9a0c-e1f35a122469.jpeg,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,"['email', 'phone']",t,t,,North Cambridge,,Private room in rental unit,Private room,1 shared bath,"[""Paid dryer"", ""Conditioner"", ""Dishwasher"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Hangers"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",,t,2025-06-27,,,,f,1325676792141712839,20250625193454,373675137,294.0,441.0,0.0,0.0,0.0,0,0,0,0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,102,24,6.4,0.0,1.4,1.0,1.3,1.5,1.7,42.39252,-71.13276,220.9,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,0,17531.2
